geo_type,region,transportation_type,alternative_name,sub-region,country,1/13/2020,1/14/2020,1/15/2020,1/16/2020,1/17/2020,1/18/2020,1/19/2020,1/20/2020,1/21/2020,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020
county,Chaves County,driving,,New Mexico,United States,100,101.88,110.55,117.1,147.31,138.55,106.49,117.06,103.32,110.82,105.56,132.37,122.4,110.43,98.68,103.5,102.68,110.34,134.12,125.35,104.88,111.64,86.77,90.48,105.87,140.37,124.93,109,113.93,87.08,103.44,122.89,186.42,153.64,136.45,146.86,117.04,115.35,115.76,152.57,145.77,121.72,117.72,113.17,118.69,126.46,150.73,138.39,126.99,120.63,125.45,117.72,137.52,168.66,199.75,174.39,158.93,160.89,158.93,168.97,188.11,185.99,141.99,140.68,124.44,118.55,109.4,117.33,111,84.03,81.6,75.17,75.44,75.99,76.65,74,56.85,69.75,77.58,66.23,67.73,77.13,70.04,53.95,64.08,71.89,70.57,70.16,79.48,68.18,47.27,66.7,65.26,73.6,78.43,87.8,86.17,72.74,82.73,79.58,82.38,85.43,91.47,90.73,73.79,89.74,84.5,88.09,93.32,116.71,105.79,80.45,98,89.86,98.31,104.2,122.17,111.68,82.57,,,111.68,114.44,132.47,126.99,113.48,123.1,117.41,128.56,135.3,167.55,159.59,127.67,129.8,136.91,140.8,140.12,167.5,152.96,122.73,127.94,137.34,142.63,142.51,169.96,165.2,142.18,143.44,144.32,149.52,153.1,185.62,183.31,153.45,157.7,156.38,158.11,167.88,203.07,195.03,156.93,169.15,166.78,166.82,163.24,204.22,211.72,176.86
county,Cibola County,driving,,New Mexico,United States,100,101.94,111.96,117.33,141.82,131.07,110.12,125.41,97.29,109.68,111.47,116.99,117.38,114.86,91.34,102.9,113.55,123.43,145.4,162.78,109,100.19,106.82,116.84,118.78,134.85,141.29,130.98,103.68,100.05,109.78,122.75,156.97,141.63,140.8,144.48,105.23,119.46,131.51,139.11,132.43,135.72,122.56,120.81,117.42,122.02,169.17,158.33,161.13,126.14,129.67,129.67,138.58,162.34,176.86,175.61,158.28,154.55,142.16,160.75,211.67,240.42,204.94,182.43,189.11,209.58,188.43,208.91,202.03,156.58,111.23,109.49,142.88,92.74,109.83,159.83,92.26,73.77,88.96,86.25,91.58,97.1,99.08,83.35,59,73.23,82.09,74.39,85.48,94.05,67.86,61.37,71.88,82.62,82.33,100.48,104.4,90.61,75.65,84.7,102.76,102.37,105.66,112.49,95.4,90.22,99.23,107.36,117.09,137.9,154.89,126.14,113.5,114.52,113.07,137.42,141.19,140.22,115.59,,,133.49,139.25,161.76,157.12,145.55,126.14,131.99,140.8,171.49,209.87,193.13,170.96,162.15,149.81,154.99,167.13,181.03,198.79,175.65,166.51,158.57,164.33,165.73,171.73,209.68,171.35,163.26,162.83,230.45,183.35,207.65,215.15,193.32,170.14,184.03,176.38,217.33,252.57,208.08,205.86,189.98,175.46,183.88,200.53,222.51,241.24,232.96
county,Colfax County,driving,,New Mexico,United States,100,81.57,95.89,133.53,213.83,151.17,159.43,173.8,92.28,88.37,103.37,116.18,109.73,126.3,89.69,78.98,81.87,101.81,137.05,119.06,129.23,114.66,63.59,84.02,121.21,135.09,125.32,141.15,96.53,69.11,96.68,179.08,235.24,177.71,207.92,214.52,108.46,114.27,138.07,182.36,153.08,177.96,117.25,91.89,105.91,143.99,162.9,147.9,168.23,108.55,84.41,87.05,119.89,208.9,315.3,296.24,218.67,193.79,215.69,257.14,343.99,389.35,309.14,234.56,212.41,180.65,128.98,139.05,148.63,116.57,81.18,72.09,65.3,58.75,65.98,71.95,59.53,46.87,53.18,48.68,49.9,60.12,63.15,55.62,49.36,41.4,45.7,46.38,55.96,58.36,44.18,47.85,50.44,56.3,54.5,78.98,80.79,62.41,61.83,56.7,59.43,63.34,89.44,97.56,81.62,68.77,72.87,77.03,96.14,106.74,120.63,100.24,92.33,84.8,86.61,99.22,119.45,123.95,101.37,,,108.16,117.01,143.74,161.05,150.29,131.67,114.91,137.05,171.55,247.61,236.22,221.46,233.33,157.77,145.5,159.38,200.49,202.25,199.8,157.67,149.02,157.43,174.78,224.34,247.7,236.07,198.14,179.28,180.79,216.81,262.66,279.72,288.81,202.54,189.78,220.67,256.4,296.87,310.26,304.55,255.77,213.54,237.05,259.58,362.51,376.44,359.19
county,Curry County,driving,,New Mexico,United States,100,95.51,91.25,87.38,128.52,102.47,82.62,94.49,90.83,94.64,101.82,108.83,111.54,79.28,91.4,89.58,91.87,94.66,123.29,110.02,81.82,97.21,78.46,80.63,103.69,118.27,112.54,85.46,93.87,77.21,93.54,118.4,142.51,108.9,84.29,116.75,109.6,97.71,106.03,132.01,118.08,88.71,99.23,102.27,105.26,113.01,131.51,123.26,95.91,106.73,104.01,100.52,106.68,144.58,160.68,108.75,114.54,111.14,115.68,112.67,141.36,144.38,95.24,125.5,105.73,100.65,91.92,103.54,83.69,65.05,77.29,69.23,66.17,69.93,70.66,62.23,53.25,65,71.3,74.64,74.97,82.5,70.98,55.4,76.74,69.51,71.78,69.81,82.8,70.83,46.62,61.88,67.74,88.98,93.97,90.92,81.63,69.51,97.61,88.63,85.94,93.62,101.8,88.68,70.81,98.28,91.22,90.4,88.91,115.21,104.99,85.54,100.62,108.75,106.73,113.29,117.48,105.71,80.98,,,103.32,110.1,117.03,119.42,95.76,119.87,121.07,122.86,126.85,154.77,145.9,110.6,104.66,126.78,130.37,133.88,170.93,133.91,110.6,128.45,140.86,135.78,144.25,168.11,153.63,113.86,132.26,130.91,140.74,148.69,169.26,163.63,123.06,145.62,140.84,143.23,152.31,169.58,175.37,122.11,156.12,144.25,163.23,150.11,175.24,175.57,134.85
county,Doña Ana County,driving,,New Mexico,United States,100,106.49,101.96,109.2,130.47,124.39,91.97,111.36,106.67,110.95,113.98,129.29,129.95,92.63,103.18,115.74,110.37,117.55,137.4,133.06,89.96,104.88,106.91,105.47,113.53,133.71,136.6,105.36,108.61,103.5,113.56,126.05,153.04,143.2,114.38,121.29,114.17,123.68,121.48,149.65,155.36,107.94,117.13,113.19,117.53,122.83,141.78,155.13,104.24,114.66,111.72,118.45,125.29,149.87,163.94,104.66,119.22,124.1,122.96,116.47,139.75,144.09,103.1,111.32,102.45,97.5,97.42,104.68,86.45,66.06,76.02,69.3,66.39,65.23,68.27,62.12,50.27,63.25,66.1,67.53,64.78,74.4,64.04,51.44,64.07,65.21,65.99,70.71,72.86,63.7,40.83,62.27,68.57,72.63,71.72,82.83,76.64,59.14,77.78,76.13,76.51,79.73,91.09,84.59,65.21,78.9,82.02,85.19,89.96,101.92,93.35,74.21,87.84,94.85,91.62,90.61,109.34,107.58,77.74,,,106.85,112.49,127.72,123.64,93.57,109.37,113.44,114.69,123.95,145.95,135.48,106.3,105.54,116.54,117.54,124.83,142.78,136.57,101.58,121.61,124.93,124.89,121.73,143.35,146.43,109.05,124.21,128.32,129.32,135.39,157.09,158.76,120.69,132.85,132.2,132.45,139.86,162.43,158.15,111.2,130.79,138.28,136,144.5,161.6,160.1,126.12
county,Eddy County,driving,,New Mexico,United States,100,106.56,106.59,104.03,106.14,95.19,71.24,99.62,108.39,107.95,111.11,101.52,88.23,70.48,106.94,110.95,105.25,107.82,105.2,84.77,67.35,102.41,102.52,71.14,97.97,110.13,89.92,70.25,102.52,90.22,107.67,124.69,113.67,93.09,81.44,105.87,117.32,109.11,103.41,116.5,94.9,77.14,104.4,111.73,115.43,114.56,110.04,91.1,79.34,113.94,111.69,108.55,118.93,119.99,102.12,88.01,121.39,121.25,122.07,117.2,112.84,100.35,75.22,110.96,109.22,95.5,90.48,89.31,63.2,50.6,70.71,70.79,68.22,72.19,66.79,48.85,42.67,65.57,70.83,67.43,67.88,62.32,49.28,43.88,60.69,63.29,65.52,65.49,61.12,47.8,32.19,60.08,66.26,65.53,66.13,67.57,51.19,43.82,61.95,70.4,73.15,74.86,70.35,51.43,49.15,67.55,71.81,69.17,68.4,73.98,67.3,54.86,69.04,75.58,73.41,76.48,73.82,65.97,42.32,,,83.13,84.98,78.59,70.27,58.28,84.17,86.74,91.14,92.28,95.38,79.79,70.59,59.64,89.63,86.88,88.21,88.59,77,61.11,86.83,86.58,86.68,94.01,96.99,76.24,67.24,88.79,95.16,96.4,93.06,91.48,78.12,66.41,88.35,98.7,102.45,95.27,104.76,82.78,69.05,92.84,104.67,99.74,102.65,102.17,91.71,71.7
county,Grant County,driving,,New Mexico,United States,100,119.62,105.38,118.81,132.45,119.32,103.83,115.04,104.87,105.46,116.45,120.87,118.51,96.9,100.29,108.92,103.69,113.79,127.73,122.42,93.22,106.12,103.76,116.74,114.38,123.38,114.38,105.6,106.71,107.74,113.35,122.2,137.09,149.63,124.78,144.62,126.84,118.14,120.35,140.71,137.46,129.5,119.91,124.63,122.79,124.34,155.46,141.3,125.96,124.48,128.32,133.78,132.67,172.12,151.47,132.74,131.27,153.61,138.5,136.21,173.3,164.75,132.82,129.42,120.28,117.48,108.26,127.21,109.44,103.61,80.16,84.29,76.47,73.89,72.42,72.2,54.79,63.05,66.37,64.31,73.45,71.9,68.29,54.35,59.96,63.94,57.82,66.22,71.9,61.65,52.14,72.64,65.93,78.39,87.32,89.31,70.5,65.93,73.67,79.72,88.94,82.67,94.1,87.32,72.79,69.99,80.31,79.06,91.96,107.45,111.43,88.13,87.24,97.2,83.63,100.44,124.71,98.01,81.71,,,91.45,113.79,125.29,131.05,116.74,114.23,107.01,125.88,124.56,162.09,189.53,157.3,169.69,132.74,129.57,145.21,148.23,162.98,131.12,128.02,134.14,126.03,146.02,157.6,182.45,144.76,150.37,146.24,150.74,161.14,167.48,201.99,165.04,143.29,151.18,136.06,144.47,178.54,185.47,151.25,151.25,152.14,143.29,155.24,177.43,193.58,159.81
county,Guadalupe County,driving,,New Mexico,United States,100,102.81,114.38,115.07,171.65,144.56,132.95,126.76,89.94,98,107.62,111.12,120.2,118.74,100,93.97,104.32,114.09,129.61,140.37,111.49,98.37,102.4,108.47,108.84,130.47,129.65,132.46,93.73,105.87,118.45,152.1,154.79,145.3,152.14,140.08,113.65,110.84,131.93,155.19,146.31,147.05,109.04,113.69,117.27,134.18,156.46,161.14,160.16,120.86,120.49,119.67,143.05,192.42,276.37,220.98,150.92,158.53,169.82,193.52,309.08,342.89,261.1,209.94,222.28,219.35,208.64,218.04,216.78,158.86,118.13,113.65,104.4,94.58,96.09,106.48,103.05,75.72,93.4,86.23,77.43,83.91,104.97,84.32,62.97,71.36,69.29,72.55,72.46,81.51,66.48,69.37,71.41,73.56,80.65,84.2,95.72,85.54,65.3,72.75,80.37,85.91,94.22,117.72,102.44,90.75,88.96,94.26,113.52,136.21,144.64,113.65,92.34,97.56,112.18,114.75,129.12,136.13,108.27,,,114.09,135.07,148.47,161.1,165.21,125.25,119.23,154.58,174.87,210.22,222.97,204.93,168.72,138.82,149.25,163.99,196.09,211.69,200.45,144.15,140.77,163.75,174.46,189.57,230.96,200.33,155.76,153.56,171.36,191.69,218.25,240.16,237.19,174.01,179.88,177.88,201.38,254.22,265.58,231.53,188.43,193.16,202.73,212.55,279.1,297.03,275.03
county,Hidalgo County,driving,,New Mexico,United States,100,107.2,98.93,128,161.87,129.6,139.73,142.31,99.64,111.91,113.07,116.98,117.42,128,84.09,100.44,113.33,118.04,143.47,138.76,112.89,103.64,107.91,119.2,113.42,122.4,107.29,130.13,112,117.16,126.13,123.11,145.51,135.2,144.53,132.62,111.82,111.2,126.04,140.09,139.11,151.91,117.69,104.27,121.16,125.42,144.89,153.51,152.89,104.89,104.18,116.98,137.42,177.42,191.2,176.71,141.51,168.44,152.27,159.73,209.87,208.89,184.36,154.84,150.76,164.18,158.84,160,136.18,191.38,81.42,87.82,78.84,82.13,77.96,88.36,77.16,62.84,62.04,64.27,60.71,73.6,73.78,56.8,56.36,55.02,59.38,61.33,64.27,66.84,58.04,59.29,56,64.27,54.31,88.09,83.11,68.8,73.51,62.58,62.76,61.69,88.36,91.02,80.53,64.62,69.6,93.87,91.47,124.36,126.67,97.69,84.27,102.4,91.73,90.04,123.11,111.73,94.84,,,108.18,108.44,128.18,141.33,131.11,111.29,111.11,112.98,148.98,175.91,182.31,139.82,164.27,117.24,121.24,141.96,160.27,156.44,151.29,120.71,136.71,138.58,139.91,148.53,152.98,140.62,133.69,122.58,131.56,146.58,162.49,183.91,179.91,144.18,142.4,156.36,153.24,195.64,178.04,152.44,164.62,165.69,141.6,154.04,189.69,220.8,186.13
county,Lea County,driving,,New Mexico,United States,100,109.89,117.18,116.11,117.74,108.32,78.42,104.36,113.51,116.35,110.97,116.53,97.11,73.12,100.8,112.01,111.16,109.73,111.68,103.38,70.75,105.92,106.53,72.91,101.71,115.67,98.08,75.98,107.37,101.54,108.46,120.92,134.15,103.36,81.26,111.68,121.9,115.48,121.62,124.54,105.56,76.78,112.87,111.25,118.16,118.32,120.47,100.78,85.03,109.88,119.25,122.86,120.65,135.77,113.34,86.13,116.7,122,120.73,122.19,119.23,92.58,71.74,105.84,104.38,96.67,96.71,97.41,66.37,58.03,76.36,79.08,82.19,77.07,77.55,62.23,46.6,73.33,76.89,80.96,70.66,76.38,55.78,49.24,69.78,76.63,71.57,70.77,62.81,55.15,40.36,69.76,75.02,74.37,75.16,78.96,59.89,46.88,75.55,78.95,77.2,75.48,79.57,64.92,54.71,74.47,83.7,82.43,81.23,90.04,69.28,55.33,81.84,86.98,83.27,86.95,89.62,78.55,57.3,,,89.54,90.57,97.87,85.33,66.43,98.59,97.29,102.65,105,110.91,75.16,63.57,68.77,97.6,101.12,108.55,109.87,84.82,68.03,87.54,103.79,107.43,107.49,113.18,91.23,75.16,105.38,101.14,101.57,104.36,117.97,95.25,70.82,100.15,104.55,107.31,104.9,117.81,98.38,70.83,102.92,108.22,106.39,112.93,118.18,100.61,76.96
county,Lincoln County,driving,,New Mexico,United States,100,87.94,87.07,111.89,235.04,332.98,275.72,155.55,77.23,83.88,100.63,175.47,235.37,169.65,76.1,67.89,75.89,96.02,177.77,256.72,172,104.44,61.36,65.93,104.65,182.8,230.51,170.53,83.63,63.83,80.37,128.05,301.34,370.66,295.02,165.8,100.59,92.01,108.08,200.33,233.65,175.14,103.06,79.61,86.06,107.2,182.21,232.06,167.69,93.05,81.25,80.2,88.41,172.29,285.27,283.38,266.51,240.27,238.09,233.65,263.67,308.96,260.99,223.11,193.72,112.52,140.39,127.58,114.27,78.23,62.03,49.81,46.25,47.8,44.37,46.46,36.04,43.87,44.2,40.77,39.43,46.92,38.38,41.77,37.76,36.67,38.76,38.89,54,48.39,34.95,39.01,46.04,45,45.17,58.69,64.29,52.83,52.49,42.15,48.05,47.09,69.61,71.2,56.59,57.97,53.08,57.51,71.45,91.46,104.69,85.94,67.14,67.69,64.09,80.95,101.05,121.93,86.02,,,79.87,82.63,122.06,171.33,135.2,90.79,101.09,96.65,115.99,203.14,293.18,306.24,196.23,122.06,115.19,121.93,180.62,258.18,208.58,122.56,129.38,129.05,153.08,235.66,340.23,265.01,164.5,150.06,150.06,177.23,288.45,402.72,313.44,202.22,187.74,187.15,195.56,302.51,415.07,298.66,205.61,192.38,211.26,229.43,354.25,440.44,350.98
county,Luna County,driving,,New Mexico,United States,100,107.38,112.03,118.32,146.11,124.7,121.25,124.58,105.89,108.42,105.21,112.07,120.01,103.09,92.38,106.09,107.06,120.89,132.2,128.75,107.18,112.19,109.94,111.55,107.62,114.76,115.76,117.92,112.91,123.82,112.67,118.97,147.11,133.08,135.4,142.62,118.56,129.95,120.61,132.52,135,129.47,116.64,113.39,108.22,123.82,154.69,145.59,131.07,116.88,111.59,120.13,130.99,164.31,167.76,145.15,136.21,131.15,141.5,152.09,178.39,194.95,157.66,144.83,146.91,145.79,150.24,153.25,134.24,103.37,85.57,80.91,75.02,80.99,80.03,81.92,70.93,59.1,70.37,67,70.69,67.56,70.93,56.9,64.35,67,71.13,58.86,68.36,60.34,48.56,62.43,60.91,67.88,74.46,86.41,81.68,69.69,73.26,67.6,74.1,71.29,92.42,89.78,68.85,66.2,70.29,82.2,84.24,102.89,118.12,90.42,86.97,89.9,98.12,94.63,119.93,112.91,91.3,,,105.17,120.09,138.89,146.07,120.17,124.14,120.61,115.56,145.91,167.32,161.11,131.6,141.18,121.37,133.48,136.93,153.77,154.21,133.36,139.49,116.68,122.41,130.07,137.21,154.33,134.32,124.42,124.74,128.19,157.86,152.57,173.22,154.01,141.78,135.53,135.36,153.21,170.57,178.91,140.38,150.2,163.11,134.8,162.11,177.11,179.75,164.31
county,McKinley County,driving,,New Mexico,United States,100,106.05,111.18,109.43,140.67,126.38,102.12,115.13,98.15,109.72,108.34,116.88,111.03,110.61,92.84,94.77,107.65,118.29,134.8,134.03,102.3,101.01,104.66,113.97,113.03,129.42,134.92,119.42,103.38,92.5,100.96,126.11,155.92,141.36,127.22,133.34,116.12,110.59,120.51,141.04,133.81,125.42,123.37,117.69,122.9,130.53,162.24,163.6,149.83,131.61,128.26,131.98,130.87,160.12,175.47,157.72,148.69,138.06,130.21,153.16,190.2,222.58,193.02,167.37,169.52,177.94,162.12,181.84,173.96,122.48,96.54,93.11,89.68,82.4,97.63,103.31,84.65,71.27,77.05,78.26,78.43,85.78,86.2,73,57.08,64.29,65.08,71.67,77.49,74.51,60.49,62.17,71.45,78.58,81.93,85.32,91.78,78.46,70.14,70.78,84.72,84.75,95.63,98.74,85.46,82.9,78.23,91.39,98.72,115.84,97.29,81.86,76.46,80.8,81.17,87.66,93.48,86.75,84.25,,,103.43,111.18,129.12,126.95,122.8,107.4,116.58,124.95,140.3,166.09,157.13,136.99,138.08,138.45,137.93,151.43,161.15,158.17,150.57,145.9,139.51,134.87,167.57,171.59,184.6,154.2,148.54,143.53,163.77,161.94,174.36,175.79,169.87,162.29,155.75,159.23,165.99,188.82,170.68,159.58,165.87,159.13,165.23,192.35,219.67,203.48,200.64
county,Otero County,driving,,New Mexico,United States,100,106,97.98,109.11,148,175.38,149.22,133.13,96.22,100.13,106.89,135.69,145,118.02,99.84,103.22,102.42,108.51,141.8,153.44,103.51,110.53,97.29,94.22,102.78,128.67,147.53,133.36,107.73,94.8,108.38,123.38,169.29,183.78,164.04,143.47,114.27,106.33,117.56,146.07,168.96,128.76,111.69,106.4,108.96,116.24,149.96,166.67,129.47,116.8,111.33,117.18,116.64,144.73,179.36,146.69,152.73,149.76,144.56,143.53,166.53,191.07,162.44,149.24,122.56,107.22,127.96,124.42,114.36,83.13,85.16,68.58,66.33,70,66.11,65.4,52.58,60.36,60.62,63.89,67.89,71.18,68.78,55.78,61.33,61.82,62.11,67.96,68.24,67.27,49.62,62.24,71.24,69.98,68.82,85.62,81.07,66.51,73.22,72.49,75.73,74.42,87.87,93.49,72.27,75.71,82.73,83.36,82.22,100.78,103.69,88.71,83.87,87.11,90.42,97.29,116.02,118.67,97.93,,,100.64,101.89,123.4,137.07,113.91,117.73,114.09,108.93,133.22,174.33,200.13,169.64,145.89,117.71,129.07,130.6,167.93,175.91,145.47,118.22,118.76,133.91,134.62,169,208.47,169.2,138.78,133.33,138.69,146.69,204.58,239.4,198.58,151.22,158.29,142.58,162.71,219.24,226.13,169.47,165.24,159.84,163.91,161.18,217.38,226.11,195.07
county,Quay County,driving,,New Mexico,United States,100,100.4,109.84,106.11,146.79,135.46,114.54,119.64,93.8,100.35,99.96,105.4,112.3,100.79,97.06,99.69,108.96,110.11,130.45,137.04,102.11,102.72,107.34,105.62,110.24,113.18,134.01,126.41,90.42,83.96,101.93,135.9,158.3,138.97,131.59,135.94,111.16,116.04,121.7,135.85,142.53,136.69,104.22,115.51,127.64,136.12,157.07,183.57,172.72,135.98,126.23,124.56,130.49,155.84,229.83,187.04,156.33,142.09,159.62,182.25,263.58,309.31,237.08,220.43,221.79,237.65,222.32,232.56,229.7,161.78,136.29,124.25,121.7,107.6,102.94,115.91,103.82,88.01,93.28,102.33,92,96.79,115.91,89.59,71.66,72.41,81.5,80.18,91.48,91.34,71.09,69.16,82.47,88.4,86.03,102.86,116.56,86.2,75.04,77.94,90.73,99.08,106.72,121.13,100,94.42,102.07,111.03,122.41,140.77,156.15,125.57,103.78,110.81,124.38,112.21,134.53,144.02,112.04,,,123.2,146.44,149.17,173.07,159.58,117.44,126.8,151.76,160.11,199.12,229.22,216.78,156.9,127.02,147.23,168.1,186.42,221.66,199.47,147.01,149.17,165.64,182.6,198.81,241.08,206.2,155.1,162.96,181.15,182.03,200.26,235.28,216.87,175.22,184.01,181.81,184.4,245.69,251.36,222.67,190.42,184.36,194.2,213.88,258.88,292.49,250.04
county,Rio Arriba County,driving,,New Mexico,United States,100,92.41,105.37,87.46,126.65,119.41,114.04,124,94.48,86.89,102.22,108.67,104.58,100.79,87.32,85.96,88.97,98.07,123.14,114.68,104.15,87.25,65.76,92.69,106.23,129.01,121.99,114.04,92.19,71.99,98.64,121.35,167.55,148.21,137.89,130.52,98.5,102.94,112.46,140.26,143.27,122.35,111.25,101.22,95.42,135.24,144.13,140.4,134.1,110.39,104.37,108.38,113.61,149.64,183.38,166.48,151.36,139.76,133.24,132.23,157.16,164.83,130.09,126.58,113.47,85.96,87.54,90.9,85.82,76.15,61.32,56.88,52.01,56.45,72.85,59.24,55.66,60.03,56.52,45.56,59.96,60.03,60.6,54.15,53.44,60.46,51.5,56.16,66.62,60.53,48.07,53.15,58.81,59.74,67.48,71.42,77.08,70.13,68.84,60.24,71.49,72.85,94.63,98.71,84.46,62.32,75.79,85.17,81.95,102.87,108.81,100,82.81,72.71,87.54,92.19,97.49,121.99,98.71,,,116.91,124.21,133.88,144.63,129.01,102.29,106.38,118.91,124.57,188.47,228.94,213.11,172.85,134.96,120.2,134.46,173.42,199.21,190.26,137.61,130.59,136.17,144.48,192.91,191.48,215.47,151.07,163.25,162.68,195.13,223.57,237.46,243.05,194.7,201.07,204.08,201.65,263.25,268.98,266.12,211.03,198.64,207.16,242.41,273.21,355.37,289.26
county,Roosevelt County,driving,,New Mexico,United States,100,103.16,103.94,109.18,132.64,124.38,91.36,93.75,96.84,97.92,105.09,123.92,120.83,78.47,91.67,107.56,102.85,116.44,134.03,115.2,84.95,90.2,76,85.57,106.71,129.09,124.61,89.12,94.52,63.19,89.04,111.73,143.98,128.32,97.07,118.21,106.02,106.79,114.12,133.64,117.28,102.85,86.19,102.7,98.53,122.15,143.13,129.32,115.2,127.16,112.42,109.34,110.11,156.25,142.9,119.37,99.54,106.25,103.86,112.27,116.67,118.44,99.77,113.81,96.3,98.92,104.09,108.41,101.47,69.6,78.94,66.9,70.6,74.07,80.71,71.3,58.87,69.29,73.38,70.22,80.71,86.81,77.24,62.81,70.14,69.14,78.94,71.6,89.35,71.76,49.54,70.45,75.31,86.34,90.66,94.52,82.25,84.03,81.94,84.49,91.82,77.24,102.01,96.6,73.23,94.83,99.85,90.66,85.8,115.12,100.46,74.38,99.69,103.63,108.8,115.97,116.9,103.32,84.41,,,109.26,113.97,121.6,105.56,102.62,120.99,125.54,122.45,127.08,158.8,164.43,103.24,106.4,115.05,109.57,127.39,146.3,139.12,105.09,119.68,136.73,119.75,138.04,151.08,126.31,117.05,124.07,128.94,141.59,146.22,161.34,148.92,113.58,139.89,127.08,119.37,160.65,174.38,152.16,106.25,141.82,140.9,158.56,166.28,196.6,175.85,126.62
county,San Juan County,driving,,New Mexico,United States,100,103.04,110.42,108.75,118.38,115.38,91.62,111.52,100.21,108.35,113.1,120.61,132.88,98.2,94.17,103.43,107.51,108.97,127.53,130.55,89.1,102.37,105.1,107.84,116.08,117.72,126.82,92.19,108.43,98.6,112.91,128.96,150.16,136.1,111.09,128.53,120.11,118.58,132.55,144.1,150.8,101.86,129.76,121.01,128.21,131.18,150.4,154.57,114.74,123.89,129.57,122.28,133.23,163.61,174.13,136.21,146.08,134.35,127.03,131.14,149.9,155.47,124.93,125.39,125.18,112.38,108.1,112.15,94.53,73.86,84.3,78.79,76.76,72.14,83.2,71.69,64.31,71.98,70.27,75.18,78.24,79.68,71.92,56.1,66.8,73.86,79.44,84.19,82.71,67.39,52.53,78.71,76.89,87.09,88.03,94.01,77.89,67.88,87.47,88.21,92.17,100.33,106.69,85.75,72.01,98.96,101.48,103.62,108.67,129.17,100.84,87.31,110.77,108.37,112.07,115.01,135.62,112.8,78.67,,,128.59,125.36,146.67,120.45,109.4,148.34,137.38,149.11,153.47,180.33,144.18,124.43,132.16,148.09,161.36,162.23,177.35,150.08,122.62,156.55,158.14,154.11,162.35,193.99,177.86,145.3,169.22,153.49,165.88,175.44,200.97,190.82,163.17,185.99,183.61,193.85,184.59,206.26,186.28,151.79,182.56,191.15,201.43,185.89,219.65,214.3,178.69
